737 Mbps
754 Mbps
701 Mbps
705 Mbps
753 Mbps
745 Mbps
760 Mbps
708 Mbps
764 Mbps
734 Mbps
700 Mbps
712 Mbps
712 Mbps
654 Mbps
646 Mbps
656 Mbps
777 Mbps
751 Mbps
756 Mbps
728 Mbps
718 Mbps
640 Mbps
713 Mbps
667 Mbps
647 Mbps
760 Mbps
670 Mbps
750 Mbps
753 Mbps
705 Mbps
645 Mbps
701 Mbps
732 Mbps
678 Mbps
659 Mbps
651 Mbps
656 Mbps
745 Mbps
659 Mbps
734 Mbps
678 Mbps
706 Mbps
709 Mbps
721 Mbps
708 Mbps
670 Mbps
650 Mbps
648 Mbps
708 Mbps
727 Mbps
678 Mbps
675 Mbps
648 Mbps
729 Mbps
649 Mbps
708 Mbps
712 Mbps
694 Mbps
647 Mbps
761 Mbps
734 Mbps
648 Mbps
729 Mbps
713 Mbps
715 Mbps
705 Mbps
680 Mbps
676 Mbps
683 Mbps
665 Mbps
671 Mbps
646 Mbps
709 Mbps
710 Mbps
702 Mbps
655 Mbps
724 Mbps
702 Mbps
688 Mbps
651 Mbps
652 Mbps
694 Mbps
668 Mbps
753 Mbps
702 Mbps
702 Mbps
642 Mbps
654 Mbps
660 Mbps
644 Mbps
746 Mbps
715 Mbps
638 Mbps
703 Mbps
713 Mbps
715 Mbps
710 Mbps
750 Mbps
691 Mbps
752 Mbps
