859 Mbps
826 Mbps
845 Mbps
844 Mbps
784 Mbps
839 Mbps
860 Mbps
826 Mbps
839 Mbps
836 Mbps
817 Mbps
780 Mbps
870 Mbps
800 Mbps
853 Mbps
774 Mbps
866 Mbps
866 Mbps
860 Mbps
845 Mbps
846 Mbps
870 Mbps
799 Mbps
856 Mbps
850 Mbps
832 Mbps
876 Mbps
759 Mbps
836 Mbps
782 Mbps
859 Mbps
776 Mbps
834 Mbps
839 Mbps
768 Mbps
858 Mbps
800 Mbps
852 Mbps
806 Mbps
870 Mbps
829 Mbps
829 Mbps
779 Mbps
852 Mbps
807 Mbps
844 Mbps
791 Mbps
851 Mbps
797 Mbps
852 Mbps
793 Mbps
860 Mbps
815 Mbps
872 Mbps
882 Mbps
866 Mbps
833 Mbps
844 Mbps
853 Mbps
877 Mbps
878 Mbps
881 Mbps
769 Mbps
795 Mbps
883 Mbps
869 Mbps
786 Mbps
834 Mbps
868 Mbps
776 Mbps
836 Mbps
885 Mbps
774 Mbps
834 Mbps
782 Mbps
861 Mbps
779 Mbps
847 Mbps
862 Mbps
849 Mbps
881 Mbps
805 Mbps
864 Mbps
843 Mbps
785 Mbps
867 Mbps
843 Mbps
772 Mbps
867 Mbps
861 Mbps
797 Mbps
856 Mbps
825 Mbps
841 Mbps
866 Mbps
856 Mbps
866 Mbps
866 Mbps
768 Mbps
844 Mbps
