939 Mbps
863 Mbps
864 Mbps
943 Mbps
861 Mbps
862 Mbps
945 Mbps
945 Mbps
867 Mbps
942 Mbps
946 Mbps
874 Mbps
946 Mbps
947 Mbps
859 Mbps
947 Mbps
877 Mbps
944 Mbps
864 Mbps
940 Mbps
946 Mbps
871 Mbps
940 Mbps
869 Mbps
862 Mbps
937 Mbps
870 Mbps
857 Mbps
945 Mbps
871 Mbps
865 Mbps
947 Mbps
944 Mbps
859 Mbps
945 Mbps
871 Mbps
940 Mbps
942 Mbps
944 Mbps
854 Mbps
943 Mbps
870 Mbps
947 Mbps
862 Mbps
860 Mbps
945 Mbps
858 Mbps
945 Mbps
942 Mbps
946 Mbps
871 Mbps
947 Mbps
874 Mbps
918 Mbps
944 Mbps
947 Mbps
945 Mbps
872 Mbps
936 Mbps
942 Mbps
865 Mbps
873 Mbps
864 Mbps
871 Mbps
946 Mbps
945 Mbps
875 Mbps
946 Mbps
855 Mbps
860 Mbps
947 Mbps
870 Mbps
944 Mbps
854 Mbps
941 Mbps
859 Mbps
947 Mbps
930 Mbps
866 Mbps
948 Mbps
859 Mbps
949 Mbps
864 Mbps
829 Mbps
949 Mbps
945 Mbps
916 Mbps
874 Mbps
877 Mbps
944 Mbps
856 Mbps
947 Mbps
864 Mbps
874 Mbps
944 Mbps
853 Mbps
862 Mbps
947 Mbps
874 Mbps
910 Mbps
