990 Mbps
924 Mbps
906 Mbps
988 Mbps
908 Mbps
897 Mbps
944 Mbps
990 Mbps
969 Mbps
907 Mbps
900 Mbps
916 Mbps
911 Mbps
990 Mbps
985 Mbps
919 Mbps
902 Mbps
917 Mbps
941 Mbps
990 Mbps
989 Mbps
989 Mbps
986 Mbps
990 Mbps
989 Mbps
900 Mbps
896 Mbps
991 Mbps
987 Mbps
980 Mbps
911 Mbps
903 Mbps
915 Mbps
989 Mbps
989 Mbps
989 Mbps
986 Mbps
980 Mbps
987 Mbps
894 Mbps
912 Mbps
912 Mbps
898 Mbps
901 Mbps
972 Mbps
982 Mbps
914 Mbps
905 Mbps
989 Mbps
989 Mbps
989 Mbps
986 Mbps
916 Mbps
917 Mbps
909 Mbps
990 Mbps
968 Mbps
988 Mbps
977 Mbps
990 Mbps
990 Mbps
900 Mbps
903 Mbps
904 Mbps
987 Mbps
985 Mbps
967 Mbps
989 Mbps
985 Mbps
986 Mbps
986 Mbps
986 Mbps
987 Mbps
989 Mbps
905 Mbps
910 Mbps
989 Mbps
901 Mbps
905 Mbps
903 Mbps
912 Mbps
899 Mbps
988 Mbps
986 Mbps
988 Mbps
980 Mbps
986 Mbps
985 Mbps
980 Mbps
977 Mbps
903 Mbps
902 Mbps
987 Mbps
896 Mbps
991 Mbps
989 Mbps
987 Mbps
897 Mbps
909 Mbps
986 Mbps
