920 Mbps
910 Mbps
915 Mbps
904 Mbps
908 Mbps
914 Mbps
917 Mbps
913 Mbps
915 Mbps
893 Mbps
904 Mbps
916 Mbps
914 Mbps
946 Mbps
908 Mbps
903 Mbps
910 Mbps
914 Mbps
909 Mbps
914 Mbps
913 Mbps
928 Mbps
910 Mbps
923 Mbps
906 Mbps
907 Mbps
910 Mbps
912 Mbps
912 Mbps
904 Mbps
903 Mbps
903 Mbps
911 Mbps
909 Mbps
908 Mbps
907 Mbps
922 Mbps
932 Mbps
914 Mbps
923 Mbps
915 Mbps
922 Mbps
911 Mbps
927 Mbps
900 Mbps
921 Mbps
906 Mbps
923 Mbps
926 Mbps
917 Mbps
904 Mbps
901 Mbps
901 Mbps
928 Mbps
912 Mbps
893 Mbps
908 Mbps
901 Mbps
905 Mbps
907 Mbps
891 Mbps
888 Mbps
919 Mbps
909 Mbps
908 Mbps
923 Mbps
909 Mbps
932 Mbps
903 Mbps
901 Mbps
903 Mbps
913 Mbps
897 Mbps
916 Mbps
908 Mbps
908 Mbps
916 Mbps
887 Mbps
889 Mbps
907 Mbps
910 Mbps
900 Mbps
873 Mbps
899 Mbps
914 Mbps
911 Mbps
910 Mbps
913 Mbps
920 Mbps
897 Mbps
925 Mbps
909 Mbps
880 Mbps
910 Mbps
913 Mbps
919 Mbps
888 Mbps
899 Mbps
914 Mbps
908 Mbps
