550 Mbps
536 Mbps
547 Mbps
540 Mbps
546 Mbps
546 Mbps
535 Mbps
536 Mbps
543 Mbps
550 Mbps
541 Mbps
553 Mbps
546 Mbps
537 Mbps
544 Mbps
541 Mbps
540 Mbps
544 Mbps
537 Mbps
544 Mbps
541 Mbps
541 Mbps
542 Mbps
542 Mbps
544 Mbps
545 Mbps
543 Mbps
534 Mbps
538 Mbps
540 Mbps
538 Mbps
536 Mbps
538 Mbps
540 Mbps
540 Mbps
541 Mbps
539 Mbps
523 Mbps
546 Mbps
537 Mbps
553 Mbps
539 Mbps
544 Mbps
539 Mbps
530 Mbps
538 Mbps
545 Mbps
546 Mbps
537 Mbps
539 Mbps
541 Mbps
538 Mbps
536 Mbps
537 Mbps
517 Mbps
531 Mbps
540 Mbps
543 Mbps
544 Mbps
540 Mbps
540 Mbps
540 Mbps
532 Mbps
541 Mbps
542 Mbps
535 Mbps
543 Mbps
543 Mbps
535 Mbps
534 Mbps
547 Mbps
532 Mbps
545 Mbps
539 Mbps
533 Mbps
532 Mbps
542 Mbps
532 Mbps
546 Mbps
533 Mbps
536 Mbps
541 Mbps
538 Mbps
536 Mbps
545 Mbps
546 Mbps
552 Mbps
545 Mbps
550 Mbps
557 Mbps
540 Mbps
542 Mbps
555 Mbps
534 Mbps
538 Mbps
539 Mbps
551 Mbps
541 Mbps
537 Mbps
535 Mbps
