1977 Mbps
1962 Mbps
1974 Mbps
1945 Mbps
1982 Mbps
1975 Mbps
1995 Mbps
1987 Mbps
1947 Mbps
1970 Mbps
1990 Mbps
1991 Mbps
1983 Mbps
1896 Mbps
1969 Mbps
1584 Mbps
1958 Mbps
1966 Mbps
1948 Mbps
1996 Mbps
1969 Mbps
1930 Mbps
1928 Mbps
1972 Mbps
1930 Mbps
1993 Mbps
1981 Mbps
1911 Mbps
1943 Mbps
1999 Mbps
1869 Mbps
1965 Mbps
1987 Mbps
1932 Mbps
1933 Mbps
1973 Mbps
1980 Mbps
1921 Mbps
1955 Mbps
1981 Mbps
1958 Mbps
1946 Mbps
1890 Mbps
1914 Mbps
1953 Mbps
1958 Mbps
1980 Mbps
1975 Mbps
1919 Mbps
1924 Mbps
1959 Mbps
1978 Mbps
1972 Mbps
1990 Mbps
1995 Mbps
1945 Mbps
1975 Mbps
1979 Mbps
1968 Mbps
1965 Mbps
1935 Mbps
2005 Mbps
1980 Mbps
1975 Mbps
1977 Mbps
1996 Mbps
1990 Mbps
1972 Mbps
2004 Mbps
1983 Mbps
1951 Mbps
1979 Mbps
1913 Mbps
1912 Mbps
1808 Mbps
1980 Mbps
1959 Mbps
1920 Mbps
1935 Mbps
1956 Mbps
1938 Mbps
1961 Mbps
1958 Mbps
1947 Mbps
1980 Mbps
1960 Mbps
2000 Mbps
1933 Mbps
1972 Mbps
1978 Mbps
1971 Mbps
1971 Mbps
1970 Mbps
1980 Mbps
1973 Mbps
1990 Mbps
1953 Mbps
1972 Mbps
2011 Mbps
1987 Mbps
