64 72.59 0.708449010162
128 143.65 1.65755844543
256 297.05 2.52735039122
512 556.55 6.21349338134
768 779.45 10.1117505903
1024 973.74 13.8481912176
1280 1158.89 18.8790333439
1408 1255.85 19.5055761258
1664 1451.81 15.7338456837
2048 1627.3 23.4718980911
3072 1969.38 20.4229184986
4096 1922.3 31.509839733
