64 67.77 1.93315803803
128 136.76 1.4150618361
256 291.75 3.16346329203
512 540.45 6.15365744903
768 741.21 11.5993922255
1024 909.71 11.1097209686
1280 1067.07 12.5389433367
1408 1191.1 16.2323750573
1664 1333.5 18.3283932738
2048 1502.06 13.2497698093
3072 1838.08 19.1920191746
4096 1957.25 48.6652596829
