64 69.98 0.774338427304
128 140.26 1.27765410029
256 299.09 3.48739157538
512 554.53 7.64520110919
768 763.11 18.8201461206
1024 930.44 10.7641256031
1280 1100.44 13.0624040666
1408 1263.94 17.1445734855
1664 1397.84 17.8419281469
2048 1579.88 19.1140157999
3072 1921.08 35.0829531254
4096 2023.85 23.4709927357
