64 187.23 5.53507904189
128 359.73 10.4545253359
256 698.72 37.1411039147
512 845.04 39.4425962634
768 876.17 37.9439204616
1024 935.15 39.3180302152
1280 942.06 39.1389371343
1408 941.39 38.692349373
1664 940.96 39.8737808591
2048 946.33 41.8440091291
3072 965.55 33.7746576593
4096 952.23 39.2440708898
